"Cod_estacao";"Data";"Vazao"
"2455";"60435000";"1985-01-18";8.4012
"2456";"60435000";"1985-01-19";8.4012
"2457";"60435000";"1985-01-20";7.0604
"2458";"60435000";"1985-01-21";5.346
"2459";"60435000";"1985-01-22";5.346
"2460";"60435000";"1985-01-23";4.4549
"2461";"60435000";"1985-01-24";4.6278
"2462";"60435000";"1985-01-25";5.579
"2463";"60435000";"1985-01-26";6.9573
"2464";"60435000";"1985-01-27";8.9068
"2465";"60435000";"1985-01-28";7.4792
"2466";"60435000";"1985-01-29";6.2527
"2467";"60435000";"1985-01-30";5.912
"2468";"60435000";"1985-01-31";5.2081
"2469";"60435000";"1985-02-01";6.0085
"2470";"60435000";"1985-02-02";4.9369
"2471";"60435000";"1985-02-03";4.1588
"2472";"60435000";"1985-02-04";3.8306
"2473";"60435000";"1985-02-05";3.5134
"2474";"60435000";"1985-02-06";3.359
"2475";"60435000";"1985-02-07";3.17
"2476";"60435000";"1985-02-08";3.022
"2477";"60435000";"1985-02-09";2.9491
"2478";"60435000";"1985-02-10";2.9491
"2479";"60435000";"1985-02-11";2.877
"2480";"60435000";"1985-02-12";2.8055
"2481";"60435000";"1985-02-13";2.6648
"2482";"60435000";"1985-02-14";2.5956
"2483";"60435000";"1985-02-15";2.5271
"2484";"60435000";"1985-02-16";2.4931
"2485";"60435000";"1985-02-17";2.5271
"2486";"60435000";"1985-02-18";2.6648
"2487";"60435000";"1985-02-19";2.4931
"2488";"60435000";"1985-02-20";2.3923
"2489";"60435000";"1985-02-21";2.2932
"2490";"60435000";"1985-02-22";2.2932
"2491";"60435000";"1985-02-23";6.7022
"2492";"60435000";"1985-02-24";4.5844
"2493";"60435000";"1985-02-25";3.359
"2494";"60435000";"1985-02-26";2.8411
"2495";"60435000";"1985-02-27";3.1328
"2496";"60435000";"1985-02-28";3.7502
"2497";"60435000";"1985-03-01";3.022
"2498";"60435000";"1985-03-02";2.8055
"2499";"60435000";"1985-03-03";3.0957
"2500";"60435000";"1985-03-04";2.5956
"2501";"60435000";"1985-03-05";2.5271
"2502";"60435000";"1985-03-06";2.5271
"2503";"60435000";"1985-03-07";2.6997
"2504";"60435000";"1985-03-08";2.6997
"2505";"60435000";"1985-03-09";4.327
"2506";"60435000";"1985-03-10";3.7103
"2507";"60435000";"1985-03-11";3.022
"2508";"60435000";"1985-03-12";2.7348
"2509";"60435000";"1985-03-13";2.6301
"2510";"60435000";"1985-03-14";3.3209
"2511";"60435000";"1985-03-15";2.877
"2512";"60435000";"1985-03-16";2.6997
"2513";"60435000";"1985-03-17";2.5956
"2514";"60435000";"1985-03-18";2.7701
"2515";"60435000";"1985-03-19";3.5916
"2516";"60435000";"1985-03-20";3.359
"2517";"60435000";"1985-03-21";5.346
"2518";"60435000";"1985-03-22";4.5844
"2519";"60435000";"1985-03-23";3.2829
"2520";"60435000";"1985-03-24";2.913
"2521";"60435000";"1985-03-25";2.7348
"2522";"60435000";"1985-03-26";2.5956
"2523";"60435000";"1985-03-27";2.5271
"2524";"60435000";"1985-03-28";2.7348
"2525";"60435000";"1985-03-29";2.5956
"2526";"60435000";"1985-03-30";2.5271
"2527";"60435000";"1985-03-31";4.2006
"2528";"60435000";"1985-04-01";3.7103
"2529";"60435000";"1985-04-02";2.913
"2530";"60435000";"1985-04-03";2.7348
"2531";"60435000";"1985-04-04";2.6648
"2532";"60435000";"1985-04-05";2.5612
"2533";"60435000";"1985-04-06";2.7701
"2534";"60435000";"1985-04-07";2.5271
"2535";"60435000";"1985-04-08";2.3923
"2536";"60435000";"1985-04-09";2.3923
"2537";"60435000";"1985-04-10";2.326
"2538";"60435000";"1985-04-11";3.4745
"2539";"60435000";"1985-04-12";5.4853
"2540";"60435000";"1985-04-13";6.1057
"2541";"60435000";"1985-04-14";3.9933
"2542";"60435000";"1985-04-15";3.2829
"2543";"60435000";"1985-04-16";3.022
"2544";"60435000";"1985-04-17";2.913
"2545";"60435000";"1985-04-18";3.631
"2546";"60435000";"1985-04-19";4.2426
"2547";"60435000";"1985-04-20";4.3695
"2548";"60435000";"1985-04-21";3.3973
"2549";"60435000";"1985-04-22";2.913
"2550";"60435000";"1985-04-23";2.7348
"2551";"60435000";"1985-04-24";2.6648
"2552";"60435000";"1985-04-25";2.5612
"2553";"60435000";"1985-04-26";2.5271
"2554";"60435000";"1985-04-27";2.4931
"2555";"60435000";"1985-04-28";2.4257
"2556";"60435000";"1985-04-29";2.3923
"2557";"60435000";"1985-04-30";2.3923
"2558";"60435000";"1985-05-01";2.326
"2559";"60435000";"1985-05-02";2.2932
"2560";"60435000";"1985-05-03";2.2932
"2561";"60435000";"1985-05-04";2.9491
"2562";"60435000";"1985-05-05";2.4931
"2563";"60435000";"1985-05-06";2.3923
"2564";"60435000";"1985-05-07";2.326
"2565";"60435000";"1985-05-08";2.2605
"2566";"60435000";"1985-05-09";2.1958
"2567";"60435000";"1985-05-10";2.1637
"2568";"60435000";"1985-05-11";2.1637
"2569";"60435000";"1985-05-12";2.1319
"2570";"60435000";"1985-05-13";2.1958
"2571";"60435000";"1985-05-14";2.2281
"2572";"60435000";"1985-05-15";2.1958
"2573";"60435000";"1985-05-16";2.1319
"2574";"60435000";"1985-05-17";2.1319
"2575";"60435000";"1985-05-18";2.1319
"2576";"60435000";"1985-05-19";2.0374
"2577";"60435000";"1985-05-20";2.0062
"2578";"60435000";"1985-05-21";1.9753
"2579";"60435000";"1985-05-22";1.9141
"2580";"60435000";"1985-05-23";1.9141
"2581";"60435000";"1985-05-24";1.9141
"2582";"60435000";"1985-05-25";1.9141
"2583";"60435000";"1985-05-26";1.9141
"2584";"60435000";"1985-05-27";1.8838
"2585";"60435000";"1985-05-28";1.8536
"2586";"60435000";"1985-05-29";1.8237
"2587";"60435000";"1985-05-30";1.794
"2588";"60435000";"1985-05-31";1.7644
"2589";"60435000";"1985-06-01";1.7059
"2590";"60435000";"1985-06-02";1.7059
"2591";"60435000";"1985-06-03";1.7059
"2592";"60435000";"1985-06-04";1.677
"2593";"60435000";"1985-06-05";1.677
"2594";"60435000";"1985-06-06";1.677
"2595";"60435000";"1985-06-07";1.677
"2596";"60435000";"1985-06-08";1.677
"2597";"60435000";"1985-06-09";1.6483
"2598";"60435000";"1985-06-10";1.6197
"2599";"60435000";"1985-06-11";1.6197
"2600";"60435000";"1985-06-12";1.6483
"2601";"60435000";"1985-06-13";1.6483
"2602";"60435000";"1985-06-14";1.6483
"2603";"60435000";"1985-06-15";1.6197
"2604";"60435000";"1985-06-16";1.6197
"2605";"60435000";"1985-06-17";1.6197
"2606";"60435000";"1985-06-18";1.5914
"2607";"60435000";"1985-06-19";1.5633
"2608";"60435000";"1985-06-20";1.5633
"2609";"60435000";"1985-06-21";1.5633
"2610";"60435000";"1985-06-22";1.5354
"2611";"60435000";"1985-06-23";1.5354
"2612";"60435000";"1985-06-24";1.5354
"2613";"60435000";"1985-06-25";1.5354
"2614";"60435000";"1985-06-26";1.5077
"2615";"60435000";"1985-06-27";1.5077
"2616";"60435000";"1985-06-28";1.5077
"2617";"60435000";"1985-06-29";1.4801
"2618";"60435000";"1985-06-30";1.4528
"2619";"60435000";"1985-07-01";1.4528
"2620";"60435000";"1985-07-02";1.4528
"2621";"60435000";"1985-07-03";1.4528
"2622";"60435000";"1985-07-04";1.4257
"2623";"60435000";"1985-07-05";1.4528
"2624";"60435000";"1985-07-06";1.4528
"2625";"60435000";"1985-07-07";1.4528
"2626";"60435000";"1985-07-08";1.4801
"2627";"60435000";"1985-07-09";1.4528
"2628";"60435000";"1985-07-10";1.4257
"2629";"60435000";"1985-07-11";1.4257
"2630";"60435000";"1985-07-12";1.3722
"2631";"60435000";"1985-07-13";1.3722
"2632";"60435000";"1985-07-14";1.3457
"2633";"60435000";"1985-07-15";1.3457
"2634";"60435000";"1985-07-16";1.3457
"2635";"60435000";"1985-07-17";1.3457
"2636";"60435000";"1985-07-18";1.3457
"2637";"60435000";"1985-07-19";1.3194
"2638";"60435000";"1985-07-20";1.2934
"2639";"60435000";"1985-07-21";1.2934
"2640";"60435000";"1985-07-22";1.2934
"2641";"60435000";"1985-07-23";1.2676
"2642";"60435000";"1985-07-24";1.2419
"2643";"60435000";"1985-07-25";1.2419
"2644";"60435000";"1985-07-26";1.2165
"2645";"60435000";"1985-07-27";1.2419
"2646";"60435000";"1985-07-28";1.2165
"2647";"60435000";"1985-07-29";1.2165
"2648";"60435000";"1985-07-30";1.2165
"2649";"60435000";"1985-07-31";1.2165
"2650";"60435000";"1985-08-01";1.1663
"2651";"60435000";"1985-08-02";1.1663
"2652";"60435000";"1985-08-03";1.1663
"2653";"60435000";"1985-08-04";1.1416
"2654";"60435000";"1985-08-05";1.1416
"2655";"60435000";"1985-08-06";1.1416
"2656";"60435000";"1985-08-07";1.1416
"2657";"60435000";"1985-08-08";1.117
"2658";"60435000";"1985-08-09";1.117
"2659";"60435000";"1985-08-10";1.117
"2660";"60435000";"1985-08-11";1.117
"2661";"60435000";"1985-08-12";1.0927
"2662";"60435000";"1985-08-13";1.0927
"2663";"60435000";"1985-08-14";1.0686
"2664";"60435000";"1985-08-15";1.0686
"2665";"60435000";"1985-08-16";1.0447
"2666";"60435000";"1985-08-17";1.0447
"2667";"60435000";"1985-08-18";1.0447
"2668";"60435000";"1985-08-19";1.021
"2669";"60435000";"1985-08-20";1.0447
"2670";"60435000";"1985-08-21";1.021
"2671";"60435000";"1985-08-22";0.9975
"2672";"60435000";"1985-08-23";1.021
"2673";"60435000";"1985-08-24";1.021
"2674";"60435000";"1985-08-25";0.9975
"2675";"60435000";"1985-08-26";0.9743
"2676";"60435000";"1985-08-27";0.9743
"2677";"60435000";"1985-08-28";0.9513
"2678";"60435000";"1985-08-29";0.9513
"2679";"60435000";"1985-08-30";0.9059
"2680";"60435000";"1985-08-31";0.9059
"2681";"60435000";"1985-09-01";0.8836
"2682";"60435000";"1985-09-02";0.9513
"2683";"60435000";"1985-09-03";0.9285
"2684";"60435000";"1985-09-04";0.9285
"2685";"60435000";"1985-09-05";0.9059
"2686";"60435000";"1985-09-06";0.8615
"2687";"60435000";"1985-09-07";0.8615
"2688";"60435000";"1985-09-08";0.8615
"2689";"60435000";"1985-09-09";0.8615
"2690";"60435000";"1985-09-10";0.8396
"2691";"60435000";"1985-09-11";0.8396
"2692";"60435000";"1985-09-12";0.8396
"2693";"60435000";"1985-09-13";0.818
"2694";"60435000";"1985-09-14";0.7965
"2695";"60435000";"1985-09-15";0.7754
"2696";"60435000";"1985-09-16";0.7754
"2697";"60435000";"1985-09-17";0.7754
"2698";"60435000";"1985-09-18";0.7544
"2699";"60435000";"1985-09-19";0.7544
"2700";"60435000";"1985-09-20";0.7544
"2701";"60435000";"1985-09-21";0.7337
"2702";"60435000";"1985-09-22";0.7544
"2703";"60435000";"1985-09-23";0.818
"2704";"60435000";"1985-09-24";0.8836
"2705";"60435000";"1985-09-25";0.9285
"2706";"60435000";"1985-09-26";1.1663
"2707";"60435000";"1985-09-27";1.021
"2708";"60435000";"1985-09-28";0.9743
"2709";"60435000";"1985-09-29";0.9513
"2710";"60435000";"1985-09-30";0.9285
"2711";"60435000";"1985-10-01";0.8836
"2712";"60435000";"1985-10-02";0.8615
"2713";"60435000";"1985-10-03";0.9059
"2714";"60435000";"1985-10-04";0.9285
"2715";"60435000";"1985-10-05";0.9285
"2716";"60435000";"1985-10-06";0.8836
"2717";"60435000";"1985-10-07";0.8396
"2718";"60435000";"1985-10-08";1.7644
"2719";"60435000";"1985-10-09";2.326
"2720";"60435000";"1985-10-10";2.6997
"2721";"60435000";"1985-10-11";2.2932
"2722";"60435000";"1985-10-12";2.0687
"2723";"60435000";"1985-10-13";1.5633
"2724";"60435000";"1985-10-14";1.3989
"2725";"60435000";"1985-10-15";1.2419
"2726";"60435000";"1985-10-16";1.1663
"2727";"60435000";"1985-10-17";1.3722
"2728";"60435000";"1985-10-18";1.3457
"2729";"60435000";"1985-10-19";1.3194
"2730";"60435000";"1985-10-20";1.1913
"2731";"60435000";"1985-10-21";1.1416
"2732";"60435000";"1985-10-22";1.117
"2733";"60435000";"1985-10-23";1.0686
"2734";"60435000";"1985-10-24";1.021
"2735";"60435000";"1985-10-25";0.9743
"2736";"60435000";"1985-10-26";0.9975
"2737";"60435000";"1985-10-27";1.117
"2738";"60435000";"1985-10-28";1.117
"2739";"60435000";"1985-10-29";1.4257
"2740";"60435000";"1985-10-30";1.4528
"2741";"60435000";"1985-10-31";1.6483
"2742";"60435000";"1985-11-01";1.6197
"2743";"60435000";"1985-11-02";1.4801
"2744";"60435000";"1985-11-03";1.5914
"2745";"60435000";"1985-11-04";1.4801
"2746";"60435000";"1985-11-05";1.3722
"2747";"60435000";"1985-11-06";1.3457
"2748";"60435000";"1985-11-07";1.4257
"2749";"60435000";"1985-11-08";2.6997
"2750";"60435000";"1985-11-09";2.1002
"2751";"60435000";"1985-11-10";2.0687
"2752";"60435000";"1985-11-11";1.8838
"2753";"60435000";"1985-11-12";1.6197
"2754";"60435000";"1985-11-13";1.4801
"2755";"60435000";"1985-11-14";1.3722
"2756";"60435000";"1985-11-15";1.2676
"2757";"60435000";"1985-11-16";1.1663
"2758";"60435000";"1985-11-17";1.117
"2759";"60435000";"1985-11-18";1.0447
"2760";"60435000";"1985-11-19";1.021
"2761";"60435000";"1985-11-20";0.9743
"2762";"60435000";"1985-11-21";2.5956
"2763";"60435000";"1985-11-22";1.1913
"2764";"60435000";"1985-11-23";1.0927
"2765";"60435000";"1985-11-24";1.0927
"2766";"60435000";"1985-11-25";1.117
"2767";"60435000";"1985-11-26";1.021
"2768";"60435000";"1985-11-27";0.9743
"2769";"60435000";"1985-11-28";1.5914
"2770";"60435000";"1985-11-29";1.5077
"2771";"60435000";"1985-11-30";2.1637
"2772";"60435000";"1985-12-01";1.9753
"2773";"60435000";"1985-12-02";1.7351
"2774";"60435000";"1985-12-03";1.6483
"2775";"60435000";"1985-12-04";1.4257
"2776";"60435000";"1985-12-05";1.3722
"2777";"60435000";"1985-12-06";1.2934
"2778";"60435000";"1985-12-07";1.2419
"2779";"60435000";"1985-12-08";1.1663
"2780";"60435000";"1985-12-09";1.3989
"2781";"60435000";"1985-12-10";1.4528
"2782";"60435000";"1985-12-11";1.6483
"2783";"60435000";"1985-12-12";1.5354
"2784";"60435000";"1985-12-13";1.5077
"2785";"60435000";"1985-12-14";1.3722
"2786";"60435000";"1985-12-15";1.3194
"2787";"60435000";"1985-12-16";1.2676
"2788";"60435000";"1985-12-17";1.4528
"2789";"60435000";"1985-12-18";2.4257
"2790";"60435000";"1985-12-19";2.1002
"2791";"60435000";"1985-12-20";2.1002
"2792";"60435000";"1985-12-21";3.2451
"2793";"60435000";"1985-12-22";5.0718
"2794";"60435000";"1985-12-23";5.2081
"2795";"60435000";"1985-12-24";5.1625
"2796";"60435000";"1985-12-25";5.6733
"2797";"60435000";"1985-12-26";5.346
"2798";"60435000";"1985-12-27";5.346
"2799";"60435000";"1985-12-28";4.6715
"2800";"60435000";"1985-12-29";5.0266
"2801";"60435000";"1985-12-30";5.2999
"2802";"60435000";"1985-12-31";5.6733
"2803";"60435000";"1986-01-01";4.5844
"2804";"60435000";"1986-01-02";3.871
"2805";"60435000";"1986-01-03";3.5134
"2806";"60435000";"1986-01-04";3.5916
"2807";"60435000";"1986-01-05";3.359
"2808";"60435000";"1986-01-06";3.3209
"2809";"60435000";"1986-01-07";3.3973
"2810";"60435000";"1986-01-08";5.7683
"2811";"60435000";"1986-01-09";4.8477
"2812";"60435000";"1986-01-10";5.5321
"2813";"60435000";"1986-01-11";4.7153
"2814";"60435000";"1986-01-12";3.7903
"2815";"60435000";"1986-01-13";3.4359
"2816";"60435000";"1986-01-14";6.906
"2817";"60435000";"1986-01-15";5.6261
"2818";"60435000";"1986-01-16";4.4121
"2819";"60435000";"1986-01-17";4.2847
"2820";"60435000";"1986-01-18";3.631
"2821";"60435000";"1986-01-19";3.3209
"2822";"60435000";"1986-01-20";3.1328
"2823";"60435000";"1986-01-21";2.9491
"2824";"60435000";"1986-01-22";2.8055
"2825";"60435000";"1986-01-23";2.8055
"2826";"60435000";"1986-01-24";2.6997
"2827";"60435000";"1986-01-25";2.6648
"2828";"60435000";"1986-01-26";2.5612
"2829";"60435000";"1986-01-27";3.17
"2830";"60435000";"1986-01-28";3.2075
"2831";"60435000";"1986-01-29";10.3737
"2832";"60435000";"1986-01-30";6.8038
"2833";"60435000";"1986-01-31";4.0344
"2834";"60435000";"1986-02-01";3.4359
"2835";"60435000";"1986-02-02";3.17
"2836";"60435000";"1986-02-03";2.9855
"2837";"60435000";"1986-02-04";2.9491
"2838";"60435000";"1986-02-05";3.7103
"2839";"60435000";"1986-02-06";3.1328
"2840";"60435000";"1986-02-07";3.0957
"2841";"60435000";"1986-02-08";3.4359
"2842";"60435000";"1986-02-09";3.1328
"2843";"60435000";"1986-02-10";2.8411
"2844";"60435000";"1986-02-11";2.6648
"2845";"60435000";"1986-02-12";4.0344
"2846";"60435000";"1986-02-13";3.1328
"2847";"60435000";"1986-02-14";3.2075
"2848";"60435000";"1986-02-15";2.9855
"2849";"60435000";"1986-02-16";2.8055
"2850";"60435000";"1986-02-17";4.9369
"2851";"60435000";"1986-02-18";4.5844
"2852";"60435000";"1986-02-19";3.5916
"2853";"60435000";"1986-02-20";3.2075
"2854";"60435000";"1986-02-21";4.0344
"2855";"60435000";"1986-02-22";3.5916
"2856";"60435000";"1986-02-23";3.0588
"2857";"60435000";"1986-02-24";2.8055
"2858";"60435000";"1986-02-25";2.6997
"2859";"60435000";"1986-02-26";2.5956
"2860";"60435000";"1986-02-27";2.5612
"2861";"60435000";"1986-02-28";2.5271
"2862";"60435000";"1986-03-01";2.5612
"2863";"60435000";"1986-03-02";2.5271
"2864";"60435000";"1986-03-03";2.6301
"2865";"60435000";"1986-03-04";2.5612
"2866";"60435000";"1986-03-05";2.6648
"2867";"60435000";"1986-03-06";2.6301
"2868";"60435000";"1986-03-07";2.8411
"2869";"60435000";"1986-03-08";2.7701
"2870";"60435000";"1986-03-09";4.1588
"2871";"60435000";"1986-03-10";3.5916
"2872";"60435000";"1986-03-11";2.9855
"2873";"60435000";"1986-03-12";2.6301
"2874";"60435000";"1986-03-13";2.5271
"2875";"60435000";"1986-03-14";2.4257
"2876";"60435000";"1986-03-15";2.3923
"2877";"60435000";"1986-03-16";2.326
"2878";"60435000";"1986-03-17";2.326
"2879";"60435000";"1986-03-18";3.0957
"2880";"60435000";"1986-03-19";2.6997
"2881";"60435000";"1986-03-20";2.5956
"2882";"60435000";"1986-03-21";2.6301
"2883";"60435000";"1986-03-22";2.4931
"2884";"60435000";"1986-03-23";2.4257
"2885";"60435000";"1986-03-24";2.5612
"2886";"60435000";"1986-03-25";2.3923
"2887";"60435000";"1986-03-26";2.2605
"2888";"60435000";"1986-03-27";2.2281
"2889";"60435000";"1986-03-28";2.2932
"2890";"60435000";"1986-03-29";2.4257
"2891";"60435000";"1986-03-30";2.326
"2892";"60435000";"1986-03-31";2.1958
"2893";"60435000";"1986-04-01";2.1637
"2894";"60435000";"1986-04-02";2.1958
"2895";"60435000";"1986-04-03";2.1637
"2896";"60435000";"1986-04-04";2.1637
"2897";"60435000";"1986-04-05";2.0687
"2898";"60435000";"1986-04-06";2.0062
"2899";"60435000";"1986-04-07";1.9753
"2900";"60435000";"1986-04-08";1.9446
"2901";"60435000";"1986-04-09";1.9141
"2902";"60435000";"1986-04-10";1.8838
"2903";"60435000";"1986-04-11";1.9753
"2904";"60435000";"1986-04-12";2.1002
"2905";"60435000";"1986-04-13";2.0687
"2906";"60435000";"1986-04-14";2.0687
"2907";"60435000";"1986-04-15";2.1319
"2908";"60435000";"1986-04-16";2.8411
"2909";"60435000";"1986-04-17";2.1958
"2910";"60435000";"1986-04-18";2.0374
"2911";"60435000";"1986-04-19";1.9446
"2912";"60435000";"1986-04-20";1.9446
"2913";"60435000";"1986-04-21";1.8838
"2914";"60435000";"1986-04-22";1.8536
"2915";"60435000";"1986-04-23";2.1958
"2916";"60435000";"1986-04-24";2.7701
"2917";"60435000";"1986-04-25";2.326
"2918";"60435000";"1986-04-26";2.1637
"2919";"60435000";"1986-04-27";2.0374
"2920";"60435000";"1986-04-28";2.1319
"2921";"60435000";"1986-04-29";2.0062
"2922";"60435000";"1986-04-30";1.9446
"2923";"60435000";"1986-05-01";1.8838
"2924";"60435000";"1986-05-02";1.8237
"2925";"60435000";"1986-05-03";1.7644
"2926";"60435000";"1986-05-04";1.7644
"2927";"60435000";"1986-05-05";1.7059
"2928";"60435000";"1986-05-06";1.7351
"2929";"60435000";"1986-05-07";2.5612
"2930";"60435000";"1986-05-08";2.1002
"2931";"60435000";"1986-05-09";1.9753
"2932";"60435000";"1986-05-10";1.9446
"2933";"60435000";"1986-05-11";1.8536
"2934";"60435000";"1986-05-12";1.7644
"2935";"60435000";"1986-05-13";1.7351
"2936";"60435000";"1986-05-14";1.7351
"2937";"60435000";"1986-05-15";1.677
"2938";"60435000";"1986-05-16";1.8237
"2939";"60435000";"1986-05-17";1.7644
"2940";"60435000";"1986-05-18";1.7351
"2941";"60435000";"1986-05-19";1.7059
"2942";"60435000";"1986-05-20";1.677
"2943";"60435000";"1986-05-21";1.6483
"2944";"60435000";"1986-05-22";1.677
"2945";"60435000";"1986-05-23";1.677
"2946";"60435000";"1986-05-24";1.6483
"2947";"60435000";"1986-05-25";1.6197
"2948";"60435000";"1986-05-26";1.5633
"2949";"60435000";"1986-05-27";1.5354
"2950";"60435000";"1986-05-28";1.5354
"2951";"60435000";"1986-05-29";1.5077
"2952";"60435000";"1986-05-30";1.4528
"2953";"60435000";"1986-05-31";1.5077
"2954";"60435000";"1986-06-01";1.4801
"2955";"60435000";"1986-06-02";1.4528
"2956";"60435000";"1986-06-03";1.4801
"2957";"60435000";"1986-06-04";1.4257
"2958";"60435000";"1986-06-05";1.3989
"2959";"60435000";"1986-06-06";1.3989
"2960";"60435000";"1986-06-07";1.3457
"2961";"60435000";"1986-06-08";1.3194
"2962";"60435000";"1986-06-09";1.3194
"2963";"60435000";"1986-06-10";1.2934
"2964";"60435000";"1986-06-11";1.2934
"2965";"60435000";"1986-06-12";1.2934
"2966";"60435000";"1986-06-13";1.2676
"2967";"60435000";"1986-06-14";1.2676
"2968";"60435000";"1986-06-15";1.2676
"2969";"60435000";"1986-06-16";1.2419
"2970";"60435000";"1986-06-17";1.2419
"2971";"60435000";"1986-06-18";1.2419
"2972";"60435000";"1986-06-19";1.2165
"2973";"60435000";"1986-06-20";1.2419
"2974";"60435000";"1986-06-21";1.2165
"2975";"60435000";"1986-06-22";1.2419
"2976";"60435000";"1986-06-23";1.1663
"2977";"60435000";"1986-06-24";1.1663
"2978";"60435000";"1986-06-25";1.1913
"2979";"60435000";"1986-06-26";1.1663
"2980";"60435000";"1986-06-27";1.1416
"2981";"60435000";"1986-06-28";1.1416
"2982";"60435000";"1986-06-29";1.117
"2983";"60435000";"1986-06-30";1.1416
"2984";"60435000";"1986-07-01";1.0927
"2985";"60435000";"1986-07-02";1.0927
"2986";"60435000";"1986-07-03";1.0686
"2987";"60435000";"1986-07-04";1.0447
"2988";"60435000";"1986-07-05";1.0447
"2989";"60435000";"1986-07-06";1.0447
"2990";"60435000";"1986-07-07";1.0447
"2991";"60435000";"1986-07-08";1.0447
"2992";"60435000";"1986-07-09";1.021
"2993";"60435000";"1986-07-10";1.0447
"2994";"60435000";"1986-07-11";1.021
"2995";"60435000";"1986-07-12";0.9975
"2996";"60435000";"1986-07-13";0.9975
"2997";"60435000";"1986-07-14";0.9975
"2998";"60435000";"1986-07-15";0.9975
"2999";"60435000";"1986-07-16";0.9743
"3000";"60435000";"1986-07-17";0.9513
"3001";"60435000";"1986-07-18";0.9513
"3002";"60435000";"1986-07-19";0.9513
"3003";"60435000";"1986-07-20";0.9285
"3004";"60435000";"1986-07-21";0.9513
"3005";"60435000";"1986-07-22";0.9513
"3006";"60435000";"1986-07-23";0.9513
"3007";"60435000";"1986-07-24";0.9975
"3008";"60435000";"1986-07-25";0.9975
"3009";"60435000";"1986-07-26";0.9975
"3010";"60435000";"1986-07-27";0.9975
"3011";"60435000";"1986-07-28";0.9743
"3012";"60435000";"1986-07-29";0.9513
"3013";"60435000";"1986-07-30";0.9059
"3014";"60435000";"1986-07-31";0.8836
"3015";"60435000";"1986-08-01";0.8615
"3016";"60435000";"1986-08-02";0.9059
"3017";"60435000";"1986-08-03";0.8836
"3018";"60435000";"1986-08-04";0.8615
"3019";"60435000";"1986-08-05";0.8615
"3020";"60435000";"1986-08-06";0.8615
"3021";"60435000";"1986-08-07";0.8396
"3022";"60435000";"1986-08-08";0.6597
"3023";"60435000";"1986-08-09";0.642
"3024";"60435000";"1986-08-10";0.642
"3025";"60435000";"1986-08-11";0.696
"3026";"60435000";"1986-08-12";0.7522
"3027";"60435000";"1986-08-13";0.7714
"3028";"60435000";"1986-08-14";0.7714
"3029";"60435000";"1986-08-15";0.7714
"3030";"60435000";"1986-08-16";0.7714
"3031";"60435000";"1986-08-17";0.7714
"3032";"60435000";"1986-08-18";0.8106
"3033";"60435000";"1986-08-19";0.8106
"3034";"60435000";"1986-08-20";0.8106
"3035";"60435000";"1986-08-21";0.8106
"3036";"60435000";"1986-08-22";1.3058
"3037";"60435000";"1986-08-23";1.1121
"3038";"60435000";"1986-08-24";1.0661
"3039";"60435000";"1986-08-25";0.9554
"3040";"60435000";"1986-08-26";1.0435
"3041";"60435000";"1986-08-27";1.2313
"3042";"60435000";"1986-08-28";1.1354
"3043";"60435000";"1986-08-29";0.9989
"3044";"60435000";"1986-08-30";0.8919
"3045";"60435000";"1986-08-31";0.8306
"3046";"60435000";"1986-09-01";0.8507
"3047";"60435000";"1986-09-02";0.8507
"3048";"60435000";"1986-09-03";0.8106
"3049";"60435000";"1986-09-04";0.7714
"3050";"60435000";"1986-09-05";0.7714
"3051";"60435000";"1986-09-06";0.7332
"3052";"60435000";"1986-09-07";0.7332
"3053";"60435000";"1986-09-08";0.7145
"3054";"60435000";"1986-09-09";0.7145
"3055";"60435000";"1986-09-10";0.696
"3056";"60435000";"1986-09-11";0.6777
"3057";"60435000";"1986-09-12";0.642
"3058";"60435000";"1986-09-13";0.642
"3059";"60435000";"1986-09-14";0.642
"3060";"60435000";"1986-09-15";0.696
"3061";"60435000";"1986-09-16";0.7332
"3062";"60435000";"1986-09-17";0.7145
"3063";"60435000";"1986-09-18";0.6597
"3064";"60435000";"1986-09-19";0.6245
"3065";"60435000";"1986-09-20";0.5734
"3066";"60435000";"1986-09-21";0.5568
"3067";"60435000";"1986-09-22";0.5568
"3068";"60435000";"1986-09-23";0.5086
"3069";"60435000";"1986-09-24";0.5086
"3070";"60435000";"1986-09-25";0.4931
"3071";"60435000";"1986-09-26";0.5086
"3072";"60435000";"1986-09-27";0.5244
"3073";"60435000";"1986-09-28";0.5086
"3074";"60435000";"1986-09-29";0.6597
"3075";"60435000";"1986-09-30";0.7909
"3076";"60435000";"1986-10-01";0.7332
"3077";"60435000";"1986-10-02";0.6597
"3078";"60435000";"1986-10-03";0.6245
"3079";"60435000";"1986-10-04";0.5902
"3080";"60435000";"1986-10-05";0.5568
"3081";"60435000";"1986-10-06";0.5086
"3082";"60435000";"1986-10-07";0.5086
"3083";"60435000";"1986-10-08";0.5086
"3084";"60435000";"1986-10-09";0.4777
"3085";"60435000";"1986-10-10";0.5568
"3086";"60435000";"1986-10-11";0.696
"3087";"60435000";"1986-10-12";0.7332
"3088";"60435000";"1986-10-13";0.8306
"3089";"60435000";"1986-10-14";0.8507
"3090";"60435000";"1986-10-15";0.8106
"3091";"60435000";"1986-10-16";0.7714
"3092";"60435000";"1986-10-17";0.7522
"3093";"60435000";"1986-10-18";0.696
