Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:60435000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
60435000;1;01/09/2012;;1;1;0,869;0,335;0,527;23;21;1;1;1;;0;0,501;0,501;0,501;0,501;0,501;0,472;0,444;0,444;0,389;0,389;0,389;0,389;0,389;0,389;0,389;0,389;0,389;0,389;0,389;0,389;0,335;0,389;0,869;0,869;0,869;0,869;0,869;0,742;0,742;0,742;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2012;;1;1;0,869;0,559;0,677;1;30;1;1;1;;0;0,869;0,869;0,869;0,869;0,742;0,742;0,742;0,742;0,742;0,742;0,68;0,68;0,68;0,649;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,619;0,589;0,559;0,559;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2012;;1;1;1,136;0,869;1,006;1;25;1;1;1;;0;1,136;1,136;1,136;1,136;1,136;1,136;1;1;1;1;1;1;1;1;1;1;1,136;1,136;1;1;1;1;1;1;0,869;0,869;0,869;0,869;0,869;0,869;0,869;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2012;;1;1;2,013;1,274;1,472;1;21;1;1;1;;0;2,013;1,859;1,709;1,709;1,709;1,709;1,561;1,561;1,561;1,561;1,561;1,561;1,416;1,416;1,416;1,416;1,416;1,416;1,416;1,416;1,274;1,274;1,274;1,274;1,274;1,274;1,274;1,274;1,274;1,274;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2012;;1;1;2,487;1,561;1,866;17;15;1;1;1;;0;2,09;2,013;2,013;1,936;1,859;1,859;1,784;1,709;1,709;1,709;1,709;1,709;1,709;1,635;1,561;2,09;2,487;2,247;2,013;1,859;1,784;1,859;2,013;1,936;1,859;1,709;1,709;1,709;1,859;1,859;1,859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/04/2012;;1;1;4,563;2,013;2,595;10;24;1;1;1;;0;2,487;2,487;2,326;2,487;2,568;2,814;2,649;2,897;3,149;4,563;4,472;2,98;2,649;2,649;2,487;2,406;2,326;2,326;2,326;2,168;2,168;2,168;2,168;2,013;2,487;2,487;2,406;2,247;2,326;2,168;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2012;;1;1;4,2;2,168;2,801;22;6;1;1;1;;0;2,568;2,487;2,326;2,326;2,247;2,168;2,366;2,366;2,326;2,326;2,731;2,487;2,568;2,649;2,568;3,754;3,754;3,492;3,492;2,98;3,931;4,2;3,842;2,98;2,814;2,731;2,731;2,649;2,326;2,326;2,326;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2012;;1;1;4,472;2,649;3,2;13;21;1;1;1;;0;3,579;3,32;3,234;3,149;3,065;2,814;2,814;2,897;3,065;3,065;3,149;4,2;4,472;4,11;3,931;3,406;3,234;3,065;2,897;2,814;2,649;2,897;2,98;3,149;3,579;3,065;2,814;2,731;2,649;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
60435000;1;01/01/2012;;1;1;10,754;3,32;4,959;10;6;1;1;1;;0;4,472;6,967;5,594;4,2;3,492;3,32;4,381;4,472;3,666;10,754;7,067;4,933;4,11;4,472;4,11;3,666;4,11;4,02;4,381;6,866;5,214;3,842;9,134;7,881;4,655;4,472;4,563;4,02;3,666;3,666;3,579;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2011;;1;1;7,881;1,936;4,141;4;10;1;1;1;;0;5,499;3,666;3,492;7,881;4,29;2,897;2,649;2,406;2,168;1,936;2,897;3,666;2,897;2,568;4,11;5,786;5,12;7,067;6,568;6,469;5,499;5,883;4,472;4,11;3,931;3,666;3,666;3,579;3,406;3,149;2,98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2011;;1;1;7,411;0,863;2,113;27;7;1;1;1;;0;1,104;1,104;1,168;1,01;0,98;0,92;0,863;1,587;1,513;1,662;1,662;1,441;1,201;1,136;1,662;1,513;1,513;1,301;1,041;1,513;2,145;2,061;1,978;2,322;3,109;3,286;7,411;4,724;4,633;5,825;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2011;;1;1;1,897;0,303;0,954;18;1;1;1;1;;0;0,303;0,303;0,303;0,339;0,551;0,648;0,648;0,648;0,648;0,648;0,648;0,648;1,234;0,98;1,104;1,301;1,234;1,897;1,817;1,739;1,441;1,168;0,98;0,98;0,98;1,168;0,98;0,98;1,041;1,104;1,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2011;;1;1;0,378;0,303;0,347;1;21;1;1;1;;0;0,378;0,378;0,378;0,378;0,378;0,378;0,378;0,378;0,359;0,339;0,339;0,339;0,339;0,339;0,339;0,339;0,339;0,339;0,339;0,339;0,303;0,303;0,303;0,303;0,303;0,339;0,378;0,378;0,378;0,303;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2011;;1;1;0,725;0,419;0,553;1;29;1;1;1;;0;0,725;0,699;0,648;0,648;0,648;0,648;0,648;0,648;0,648;0,648;0,648;0,551;0,551;0,551;0,551;0,551;0,551;0,551;0,505;0,505;0,505;0,505;0,461;0,461;0,461;0,461;0,461;0,461;0,419;0,419;0,419;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2011;;1;1;0,98;0,699;0,793;1;25;1;1;1;;0;0,98;0,92;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,807;0,807;0,807;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,699;0,752;0,752;0,752;0,752;0,752;0,752;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2011;;1;1;1,37;0,98;1,192;1;28;1;1;1;;0;1,37;1,37;1,37;1,336;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,168;1,104;1,104;1,104;1,104;1,041;1,01;0,98;0,98;0,98;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2011;;1;1;1,817;1,37;1,594;1;28;1;1;1;;0;1,817;1,817;1,817;1,817;1,817;1,7;1,662;1,662;1,662;1,662;1,662;1,662;1,55;1,513;1,513;1,513;1,513;1,513;1,513;1,513;1,662;1,662;1,662;1,587;1,513;1,513;1,441;1,37;1,37;1,37;1,37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2011;;1;1;3,286;1,817;2,287;7;24;1;1;1;;0;2,496;2,583;2,67;2,496;2,496;2,757;3,286;2,845;2,67;2,626;2,626;2,539;2,409;2,322;2,322;2,322;2,145;2,145;2,145;2,061;1,978;1,978;1,897;1,817;1,857;1,817;1,817;1,817;1,857;1,817;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2011;;1;1;4,361;2,583;3,147;28;6;1;1;1;;0;2,845;2,67;3,021;3,021;2,845;2,583;2,933;3,286;2,845;4,09;2,845;2,845;3,021;2,845;2,845;2,757;2,67;3,463;3,463;4,09;4;3,33;3,197;3,021;2,845;2,845;3,021;4,361;3,731;3,286;2,933;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2011;;1;1;4,316;2,322;3,076;21;5;1;1;1;;0;2,67;2,496;3,197;2,496;2,322;2,496;2,583;2,845;3,286;3,197;2,67;2,583;4,09;2,933;3,197;3,197;4,18;3,286;3,197;2,67;4,316;3,241;2,845;2,583;4;3,286;2,933;3,33;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60435000;1;01/01/2011;;1;1;8,261;2,67;4,361;4;27;1;1;1;;0;7,035;6,103;7,035;8,261;7,129;8,166;5,871;4,09;4;4,271;3,91;4,135;4;4,09;4,225;4,09;3,463;3,286;3,463;3,375;3,463;3,463;3,197;3,197;3,021;2,845;2,67;3,642;3,552;3,286;2,845;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2010;;1;1;12,403;1,477;3,331;30;1;1;1;1;;0;1,477;1,587;1,477;1,513;1,897;6,754;2,193;1,937;2,145;1,978;2,145;1,978;1,897;1,739;3,731;6,288;3,597;2,67;2,409;2,322;2,236;1,937;1,817;1,817;2,583;6,848;3,82;4,18;7,223;12,403;6,661;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2010;;1;1;4,361;1,336;1,916;14;21;1;1;1;;0;1,897;1,513;2,145;1,817;1,857;3,463;3,463;2,845;2,145;1,739;1,587;1,513;1,662;4,361;1,978;1,978;1,897;1,587;1,441;1,37;1,336;1,336;1,778;1,513;1,778;1,477;1,441;1,624;1,513;1,441;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2010;;1;1;1,739;0,303;0,907;28;14;1;1;1;;0;0,551;0,648;1,234;0,98;0,863;0,648;0,648;0,505;0,461;0,44;0,419;0,378;0,378;0,303;0,378;0,648;0,699;0,98;0,98;1,441;1,168;0,98;0,98;0,807;0,92;1,587;1,301;1,739;1,662;1,662;1,739;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2010;;1;1;0,378;0,188;0,295;1;22;1;1;1;;0;0,378;0,378;0,378;0,339;0,321;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,303;0,285;0,251;0,188;0,219;0,234;0,285;0,251;0,234;0,234;0,303;0,339;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2010;;1;1;0,575;0,378;0,488;1;29;1;1;1;;0;0,575;0,575;0,575;0,551;0,551;0,551;0,551;0,551;0,551;0,551;0,528;0,505;0,505;0,505;0,505;0,505;0,461;0,461;0,461;0,461;0,461;0,461;0,461;0,44;0,419;0,419;0,419;0,419;0,378;0,378;0,378;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2010;;1;1;0,863;0,551;0,668;19;28;1;1;1;;0;0,752;0,752;0,752;0,752;0,752;0,752;0,752;0,699;0,699;0,699;0,699;0,699;0,674;0,648;0,599;0,599;0,648;0,648;0,863;0,648;0,674;0,648;0,623;0,623;0,599;0,599;0,599;0,551;0,551;0,575;0,575;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2010;;1;1;1,104;0,807;0,959;1;26;1;1;1;;0;1,104;1,104;1,041;1,104;1,104;1,104;1,104;1,104;1,072;1,041;0,98;0,98;0,98;0,98;0,98;0,98;0,95;0,92;0,891;0,863;0,891;0,863;0,863;0,863;0,863;0,807;0,807;0,807;0,807;0,807;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2010;;1;1;1,662;1,104;1,364;1;28;1;1;1;;0;1,662;1,662;1,662;1,513;1,513;1,513;1,513;1,441;1,37;1,37;1,587;1,513;1,513;1,441;1,37;1,37;1,37;1,37;1,336;1,336;1,267;1,336;1,168;1,201;1,136;1,168;1,168;1,104;1,104;1,104;1,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2010;;1;1;3,82;1,513;2,198;7;28;1;1;1;;0;2,583;3,197;2,845;2,933;3,286;3,109;3,82;2,757;2,496;2,322;2,236;2,145;2,061;1,978;1,978;1,978;1,978;1,897;1,817;1,817;1,817;1,817;1,817;1,739;1,662;1,662;1,662;1,513;1,513;1,513;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2010;;1;1;3,731;1,662;2,594;4;17;1;1;1;;0;2,583;2,67;3,197;3,731;3,197;2,757;3,552;2,757;2,496;2,409;2,236;2,145;2,145;1,978;2,322;2,145;1,662;2,061;2,236;3,109;2,757;2,583;2,496;3,286;2,933;2,845;2,496;2,322;2,322;2,409;2,583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2010;;1;1;5,733;2,145;2,732;26;5;1;1;1;;0;2,409;2,409;2,236;2,236;2,145;2,583;2,583;4;2,583;2,583;2,409;2,322;2,322;2,322;2,145;2,145;2,409;3,286;2,67;2,409;2,145;4,361;2,322;3,375;2,496;5,733;3,021;2,845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/01/2010;;1;1;12,501;2,496;3,696;1;22;1;1;1;;0;12,501;5,733;4,542;3,731;3,375;3,197;3,463;4,09;3,552;3,375;3,109;2,933;3,375;3,286;3,109;3,731;3,375;3,021;2,933;2,583;2,583;2,496;3,82;3,463;3,375;4,451;3,286;3,109;3,109;3,109;2,757;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2009;;1;1;9,022;1,817;3,246;28;1;1;1;1;;0;1,817;2,67;2,496;2,322;5,089;6,474;4,815;3,642;3,197;2,933;2,845;3,375;2,583;2,145;2,757;2,409;2,061;2,757;2,322;2,236;3,642;2,67;2,322;2,145;2,145;2,496;2,409;9,022;5,272;3,91;3,642;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2009;;1;1;2,757;1,234;1,599;13;5;1;1;1;;0;2,496;1,513;1,37;1,301;1,234;1,441;1,441;1,37;1,301;1,301;2,061;2,145;2,757;2,496;1,978;1,441;1,301;1,234;1,234;1,301;1,301;1,234;1,234;1,978;1,897;1,897;1,587;1,441;1,301;1,37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2009;;1;1;2,845;1,041;1,624;10;4;1;1;1;;0;1,301;1,104;1,168;1,041;1,104;1,37;1,234;1,513;2,67;2,845;2,061;1,37;1,301;1,897;1,301;1,513;1,37;2,145;1,817;1,662;1,513;1,817;1,817;1,37;1,37;1,301;1,37;1,441;1,978;1,817;2,757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/09/2009;;1;1;2,67;0,752;1,155;21;17;1;1;1;;0;0,98;0,98;0,98;0,92;0,863;0,98;1,041;1,234;1,301;1,234;1,234;1,041;0,92;0,863;0,863;0,807;0,752;0,752;0,863;0,98;2,67;1,817;1,897;1,587;1,301;1,104;1,234;1,441;1,041;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/08/2009;;1;1;1,978;0,752;1,026;24;23;1;1;1;;0;1,104;0,98;0,98;0,98;0,98;0,98;0,98;0,98;0,92;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,863;0,752;1,978;1,662;1,587;1,37;1,234;1,168;0,98;0,98;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/07/2009;;1;1;1,513;1,104;1,282;1;26;1;1;1;;0;1,513;1,513;1,513;1,441;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,37;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,234;1,104;1,104;1,104;1,104;1,104;1,104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/06/2009;;1;1;2,67;1,513;1,875;1;30;1;1;1;;0;2,67;2,583;2,322;2,145;2,061;1,978;1,978;1,978;1,978;1,978;1,897;1,817;1,897;1,817;1,817;1,817;1,817;1,817;1,739;1,662;1,662;1,662;1,662;1,662;1,662;1,662;1,662;1,662;1,662;1,513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/05/2009;;1;1;3,82;1,662;2,638;1;29;1;1;1;;0;3,82;3,552;3,241;3,642;3,286;2,757;2,757;2,757;2,583;3,109;3,021;2,757;2,583;2,409;2,409;2,583;3,021;2,933;2,583;2,496;2,409;2,322;2,145;2,145;2,236;2,145;2,145;2,061;1,662;2,061;2,145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60435000;1;01/04/2009;;1;1;9,117;2,409;3,818;4;2;1;1;1;;0;2,67;2,409;4;9,117;5,64;5,043;5,825;3,82;4,451;3,82;3,463;4,542;3,82;3,463;3,197;4,906;3,375;3,286;3,375;2,496;2,933;2,933;2,757;2,67;3,375;3,463;4,724;3,375;2,845;2,757;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2009;;1;1;4,906;2,145;2,759;8;31;1;1;1;;0;2,757;2,583;2,236;2,236;2,236;2,236;2,409;4,906;3,91;3,286;2,757;2,496;2,236;4,09;2,583;2,496;3,197;3,642;3,197;2,409;2,496;2,409;2,583;2,757;3,021;2,757;2,496;2,322;2,409;2,236;2,145;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2009;;1;1;11,429;2,757;4,337;7;19;1;1;1;;0;4,998;3,91;2,933;5,686;3,021;3,021;11,429;6,103;4;4,633;3,642;3,463;3,82;10,558;5,548;3,955;3,286;3,021;2,757;2,845;2,757;3,731;4,271;4,18;3,286;4,271;3,375;2,933;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
60435000;1;01/01/2009;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;2,045;2,894;2,574;2,081;3,017;4,332;4,286;3,743;8,386;2,853;3,568;3,91;3,955;2,757;2,933;8,166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2008;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;3,183;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
60435000;1;01/11/2008;;1;1;2,229;0,365;1,178;30;4;1;1;1;;0;0,475;0,408;0,43;0,365;0,386;0,593;0,593;0,475;0,498;0,618;0,937;1,265;1,76;1,36;1,142;1,556;1,173;1,234;1,173;1,457;1,623;1,657;1,523;1,657;1,589;1,589;1,523;2,045;2,009;2,229;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/10/2008;;1;1;0,642;0,228;0,454;1;27;1;1;1;;0;0,642;0,642;0,593;0,593;0,544;0,544;0,642;0,642;0,593;0,544;0,521;0,498;0,475;0,452;0,408;0,408;0,408;0,452;0,452;0,452;0,452;0,408;0,344;0,304;0,304;0,284;0,228;0,246;0,228;0,304;0,475;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/09/2008;;1;1;0,799;0,544;0,692;1;21;1;1;1;;0;0,799;0,772;0,719;0,693;0,719;0,746;0,746;0,772;0,799;0,746;0,746;0,693;0,668;0,642;0,593;0,593;0,618;0,642;0,618;0,593;0,544;0,568;0,642;0,668;0,772;0,799;0,746;0,746;0,693;0,668;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/08/2008;;1;1;0,994;0,826;0,922;3;12;1;1;1;;0;0,937;0,966;0,994;0,994;0,966;0,966;0,966;0,937;0,909;0,937;0,966;0,826;0,853;0,826;0,853;0,909;0,937;0,937;0,994;0,937;0,937;0,937;0,994;0,826;0,853;0,994;0,937;0,909;0,909;0,826;0,853;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/07/2008;;1;1;1,589;0,909;1,273;4;28;1;1;1;;0;1,457;1,457;1,49;1,589;1,556;1,457;1,457;1,457;1,457;1,523;1,265;1,265;1,296;1,328;1,173;1,173;1,173;1,265;1,265;1,265;1,234;1,203;1,203;1,234;1,265;1,173;1,053;0,909;0,966;0,909;0,937;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/06/2008;;1;1;1,865;1,457;1,638;1;26;1;1;1;;0;1,865;1,865;1,795;1,795;1,795;1,795;1,726;1,76;1,76;1,726;1,726;1,691;1,657;1,623;1,589;1,589;1,589;1,589;1,556;1,523;1,523;1,523;1,556;1,556;1,523;1,457;1,49;1,523;1,49;1,49;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/05/2008;;1;1;2,574;1,865;2,112;1;28;1;1;1;;0;2,574;2,458;2,381;2,305;2,229;2,267;2,192;2,192;2,229;2,192;2,155;2,155;2,155;2,155;2,155;2,155;2,118;2,045;2,045;2,009;2,045;2,009;2,009;2,009;1,936;1,936;1,901;1,865;1,865;1,865;1,865;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/04/2008;;1;1;4,755;2,614;3,352;4;29;1;1;1;;0;3,183;3,017;2,813;4,755;4,755;4,24;3,967;3,481;3,395;3,225;3,31;3,225;3,225;3,743;3,967;4,286;4,057;3,655;2,976;3,017;2,935;2,813;2,935;2,894;2,853;2,853;2,894;2,853;2,614;2,614;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
60435000;1;01/03/2008;;1;1;9,258;3,141;4,819;1;22;1;1;1;;0;9,258;7,597;7,709;6,201;4,613;8,158;6,568;5,19;7,267;4,803;4,332;7,377;4,24;4,148;3,699;4,996;3,832;3,353;3,395;3,268;3,225;3,141;3,225;3,353;3,395;3,525;3,395;3,967;4,425;4,286;3,438;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/02/2008;;1;1;11,334;1,726;3,765;21;17;1;1;1;;0;3,353;3,832;3,31;3,141;3,481;3,395;3,788;3,655;3,655;3,655;3,525;3,568;2,614;2,155;2,009;1,865;1,726;2,733;3,058;2,192;11,334;5,79;5,093;3,699;3,268;3,568;3,612;4,899;7,213;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
60435000;1;01/01/2008;;1;1;4,471;1,023;2,065;10;9;1;1;1;;0;1,265;1,082;1,657;1,523;1,392;1,265;1,392;1,265;1,023;4,471;2,229;1,865;1,726;1,623;1,49;1,457;1,556;1,49;1,901;2,192;3,967;3,31;2,458;2,267;1,972;1,972;2,081;2,496;2,535;3,481;3,612;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/12/2007;;1;1;4,425;0,593;2,13;16;9;1;1;1;;0;1,657;1,392;1,173;0,966;1,392;1,203;0,966;0,746;0,593;2,381;2,773;3,612;2,155;2,614;4,102;4,425;2,773;2,733;3,743;2,976;3,395;2,614;2,381;2,229;1,865;1,691;1,589;1,457;1,589;1,49;1,36;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
60435000;1;01/11/2007;;1;1;2,653;0,365;1,22;6;2;1;1;1;;0;0,498;0,365;0,772;1,795;1,589;2,653;2,081;1,457;1,203;1,328;1,265;1,234;1,936;1,83;1,589;1,234;0,994;0,799;0,799;0,693;0,593;0,452;0,642;0,498;0,365;1,36;1,203;1,726;2,009;1,623;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
